Iso3,Area,StartDate (Food security),EndDate (Food Security),Item,Unit,Value,GHI Reference Year,GHI_Score,GHI_Rank,Absolute change since 2016,% change since 2016,Undernourishment_Pct (% of population),Child_Wasting_Pct (% of children under five years old),Child_Stunting_Pct (% of children under five years old),Child_Mortality_Pct (% of children under five years old),Note
PHL,Philippines,2020-01-01,2022-12-31,Number of people undernourished (million) (3-year average),million No,6.9,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2022-12-31,Prevalence of severe food insecurity in the total population (percent) (3-year average),%,5.7,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2022-12-31,Prevalence of severe food insecurity in the total population (percent) (3-year average),%,5.2,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2022-12-31,Prevalence of severe food insecurity in the total population (percent) (3-year average),%,6.2,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2022-12-31,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),%,5.9,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2022-12-31,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),%,5.4,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2022-12-31,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),%,6.5,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2022-12-31,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),%,5.5,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2022-12-31,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),%,5.1,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2022-12-31,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),%,6,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2022-12-31,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),%,44.7,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2022-12-31,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),%,43.2,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2022-12-31,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),%,46.1,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2022-12-31,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),%,44.7,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2022-12-31,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),%,42.9,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2022-12-31,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),%,46.5,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2022-12-31,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),%,44.6,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2022-12-31,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),%,43.4,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2022-12-31,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),%,45.7,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2022-12-31,Number of severely food insecure people (million) (3-year average),million No,6.5,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2022-12-31,Number of severely food insecure people (million) (3-year average),million No,6,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2022-12-31,Number of severely food insecure people (million) (3-year average),million No,7.1,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2022-12-31,Number of severely food insecure male adults (million) (3-year average),million No,2.4,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2022-12-31,Number of severely food insecure male adults (million) (3-year average),million No,2.1,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2022-12-31,Number of severely food insecure male adults (million) (3-year average),million No,2.6,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2022-12-31,Number of severely food insecure female adults (million) (3-year average),million No,2.2,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2022-12-31,Number of severely food insecure female adults (million) (3-year average),million No,2,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2022-12-31,Number of severely food insecure female adults (million) (3-year average),million No,2.3,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2022-12-31,Number of moderately or severely food insecure people (million) (3-year average),million No,50.9,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2022-12-31,Number of moderately or severely food insecure people (million) (3-year average),million No,49.2,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2022-12-31,Number of moderately or severely food insecure people (million) (3-year average),million No,52.5,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2022-12-31,Number of moderately or severely food insecure male adults (million) (3-year average),million No,17.8,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2022-12-31,Number of moderately or severely food insecure male adults (million) (3-year average),million No,17.1,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2022-12-31,Number of moderately or severely food insecure male adults (million) (3-year average),million No,18.5,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2022-12-31,Number of moderately or severely food insecure female adults (million) (3-year average),million No,17.5,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2022-12-31,Number of moderately or severely food insecure female adults (million) (3-year average),million No,17,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2022-12-31,Number of moderately or severely food insecure female adults (million) (3-year average),million No,17.9,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2022-12-31,Cereal import dependency ratio (percent) (3-year average),%,30.8,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2022-12-31,Percent of arable land equipped for irrigation (percent) (3-year average),%,6.8,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2022-12-31,Value of food imports in total merchandise exports (percent) (3-year average),%,17,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2020-12-31,Political stability and absence of violence/terrorism (index),,-0.78,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2020-12-31,Per capita food supply variability (kcal/cap/day),kcal/cap/d,51,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2020-12-31,Percentage of population using safely managed drinking water services (percent),%,47,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2020-12-31,Percentage of population using at least basic drinking water services (percent),%,94,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2020-12-31,Percentage of population using safely managed sanitation services (percent),%,61,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2020-12-31,Percentage of population using at least basic sanitation services (percent),%,82,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2020-12-31,Percentage of children under 5 years affected by wasting (percent),%,,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2020-12-31,Number of children under 5 years affected by wasting (million),million No,,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2020-12-31,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),%,29.7,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2020-01-01,2020-12-31,Number of children under 5 years of age who are stunted (modeled estimates) (million),million No,3.5,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
